Training Loss,Validation Loss
0.44269999861717224,0.5101
0.6161199808120728,0.6384
0.6888799667358398,0.6688
0.7281399965286255,0.6912
0.7487799525260925,0.7146
0.7623999714851379,0.6918
0.7703199982643127,0.7443
0.7772600054740906,0.7053
0.7833799719810486,0.7324
0.7855799794197083,0.7583
0.7938199639320374,0.7822
0.7961999773979187,0.7316
0.7967199683189392,0.7506
0.7982400059700012,0.7293
0.804419994354248,0.7721
0.8048200011253357,0.7468
0.8042799830436707,0.7558
0.8057399988174438,0.7761
0.8054199814796448,0.7783
0.8090800046920776,0.7048
0.808899998664856,0.7797
0.8090599775314331,0.7485
0.8104599714279175,0.7545
0.8121599555015564,0.7821
0.810979962348938,0.8003
0.8138599991798401,0.78
0.8136000037193298,0.7529
0.8135199546813965,0.7797
0.8152399659156799,0.7702
0.8577399849891663,0.8553
0.8693199753761292,0.8602
0.8726799488067627,0.8662
0.8771399855613708,0.8651
0.8788599967956543,0.8681
0.8804599642753601,0.8658
0.8834799528121948,0.8649
0.8847799897193909,0.866
0.8855800032615662,0.8662
0.8851400017738342,0.871
0.8850599527359009,0.8665
0.8875399827957153,0.8667
0.887719988822937,0.8662
0.8904799818992615,0.8714
0.8893199563026428,0.8696
0.8910399675369263,0.8651
0.8907199501991272,0.869
0.8894400000572205,0.8667
0.8914399743080139,0.8687
0.8905199766159058,0.865
0.8926199674606323,0.8687
0.8906199932098389,0.8678
0.8912000060081482,0.8614
0.890779972076416,0.8626
0.8913999795913696,0.8693
0.8910599946975708,0.8685
0.8898199796676636,0.8661
0.891819953918457,0.867
0.8923599720001221,0.8652
0.8917999863624573,0.8482
0.9077199697494507,0.8819
0.9116799831390381,0.8835
0.9131399989128113,0.8843
0.9132599830627441,0.8833
0.9144999980926514,0.8862
0.9155599474906921,0.8868
0.9167799949645996,0.8865
0.9163599610328674,0.8852
0.9158799648284912,0.8858
0.9171399474143982,0.8844
0.915619969367981,0.8859
0.9180199503898621,0.8868
0.9186399579048157,0.8856
